post_id,update_date,broker_id,project_id,price,price_unit,price_per_m²,price_per_m²_unit,area,area_unit,bedroom,bathroom
1106,2025-02-11,1,22,35.0,tỷ đồng,152.17,triệu đồng,230.0,m²,3.0,3.0
1107,2025-02-11,1,17,4.3,tỷ đồng,69.36,triệu đồng,62.0,m²,1.0,1.0
1108,2025-02-11,1,17,14.5,tỷ đồng,82.86,triệu đồng,175.0,m²,3.0,3.0
1109,2025-02-11,1,6,12.7,tỷ đồng,108.55,triệu đồng,117.0,m²,3.0,2.0
1110,2025-02-11,1,6,23.0,tỷ đồng,105.5,triệu đồng,218.0,m²,3.0,4.0
1111,2025-02-11,1,14,,tỷ đồng,,triệu đồng,70.0,m²,2.0,2.0
1112,2025-02-11,1,178,6.5,tỷ đồng,58.04,triệu đồng,112.0,m²,3.0,2.0
1113,2025-02-11,1,1,5.5,tỷ đồng,87.3,triệu đồng,63.0,m²,2.0,2.0
1114,2025-02-11,1,243,7.9,tỷ đồng,128.37,triệu đồng,61.54,m²,1.0,
1115,2025-02-11,1,244,3.5,tỷ đồng,44.3,triệu đồng,79.0,m²,2.0,2.0
1116,2025-02-11,1,142,5.2,tỷ đồng,48.6,triệu đồng,107.0,m²,3.0,2.0
1117,2025-02-11,1,14,1.85,tỷ đồng,26.43,triệu đồng,70.0,m²,2.0,2.0
1118,2025-02-11,1,16,15.0,tỷ đồng,153.06,triệu đồng,98.0,m²,2.0,2.0
1119,2025-02-11,1,197,8.4,tỷ đồng,69.42,triệu đồng,121.0,m²,2.0,
1120,2025-02-11,1,24,12.1,tỷ đồng,144.25,triệu đồng,83.88,m²,2.0,2.0
1121,2025-02-11,1,177,40.0,tỷ đồng,205.13,triệu đồng,195.0,m²,3.0,3.0
1122,2025-02-11,1,114,10.2,tỷ đồng,115.91,triệu đồng,88.0,m²,2.0,2.0
1123,2025-02-11,1,6,9.7,tỷ đồng,88.18,triệu đồng,110.0,m²,2.0,2.0
1124,2025-02-11,1,125,3.7,tỷ đồng,57.81,triệu đồng,64.0,m²,2.0,2.0
1125,2025-02-11,1,3,6.2,tỷ đồng,129.17,triệu đồng,48.0,m²,1.0,1.0
1126,2025-02-11,1,10,9.3,tỷ đồng,193.75,triệu đồng,48.0,m²,1.0,1.0
1127,2025-02-11,1,245,5.25,tỷ đồng,50.88,triệu đồng,103.19,m²,3.0,2.0
1128,2025-02-11,1,27,4.95,tỷ đồng,57.59,triệu đồng,86.0,m²,2.0,2.0
1129,2025-02-11,1,1,,tỷ đồng,,triệu đồng,78.0,m²,2.0,2.0
1130,2025-02-11,1,246,4.1,tỷ đồng,50.0,triệu đồng,82.0,m²,3.0,2.0
1131,2025-02-11,1,219,5.4,tỷ đồng,55.1,triệu đồng,98.0,m²,3.0,2.0
1132,2025-02-11,1,78,7.0,tỷ đồng,50.72,triệu đồng,138.0,m²,3.0,2.0
1133,2025-02-11,1,88,3.8,tỷ đồng,59.38,triệu đồng,64.0,m²,2.0,2.0
1134,2025-02-11,1,10,47.0,tỷ đồng,343.07,triệu đồng,137.0,m²,3.0,3.0
1135,2025-02-11,1,247,,tỷ đồng,,triệu đồng,80.0,m²,2.0,2.0
1136,2025-02-11,1,47,26.0,tỷ đồng,236.36,triệu đồng,110.0,m²,3.0,2.0
1137,2025-02-11,1,248,5.4,tỷ đồng,75.0,triệu đồng,72.0,m²,2.0,2.0
1138,2025-02-11,1,1,6.6,tỷ đồng,91.92,triệu đồng,71.8,m²,2.0,2.0
1139,2025-02-11,1,47,48.0,tỷ đồng,282.35,triệu đồng,170.0,m²,4.0,3.0
1140,2025-02-11,1,16,25.0,tỷ đồng,196.85,triệu đồng,127.0,m²,3.0,2.0
1141,2025-02-11,1,96,12.8,tỷ đồng,96.97,triệu đồng,132.0,m²,3.0,2.0
1142,2025-02-11,1,17,6.0,tỷ đồng,72.29,triệu đồng,83.0,m²,2.0,2.0
1143,2025-02-11,1,7,16.9,tỷ đồng,135.2,triệu đồng,125.0,m²,2.0,2.0
1144,2025-02-11,1,30,21.0,tỷ đồng,123.53,triệu đồng,170.0,m²,3.0,3.0
1145,2025-02-11,1,24,11.1,tỷ đồng,132.17,triệu đồng,83.98,m²,2.0,2.0
1146,2025-02-11,1,4,61.5,tỷ đồng,153.75,triệu đồng,400.0,m²,6.0,6.0
1147,2025-02-11,1,1,7.35,tỷ đồng,100.68,triệu đồng,73.0,m²,2.0,2.0
1148,2025-02-11,1,63,4.45,tỷ đồng,46.84,triệu đồng,95.0,m²,3.0,2.0
1149,2025-02-11,1,145,8.1,tỷ đồng,84.38,triệu đồng,96.0,m²,2.0,2.0
1150,2025-02-11,1,63,3.6,tỷ đồng,44.44,triệu đồng,81.0,m²,2.0,2.0
1151,2025-02-11,1,152,2.19,tỷ đồng,37.12,triệu đồng,59.0,m²,2.0,2.0
1152,2025-02-11,1,95,2.5,tỷ đồng,44.64,triệu đồng,56.0,m²,,
1153,2025-02-11,1,95,2.46,tỷ đồng,44.66,triệu đồng,55.0,m²,,
1154,2025-02-11,1,2,65.0,tỷ đồng,160.1,triệu đồng,406.0,m²,5.0,6.0
1155,2025-02-11,1,249,17.2,tỷ đồng,40.8,triệu đồng,421.6,m²,4.0,4.0
1156,2025-02-11,1,10,28.0,tỷ đồng,215.38,triệu đồng,130.0,m²,3.0,2.0
1157,2025-02-11,1,11,77.5,tỷ đồng,220.17,triệu đồng,352.0,m²,4.0,3.0
1158,2025-02-11,1,10,50.0,tỷ đồng,364.96,triệu đồng,137.0,m²,3.0,2.0
1159,2025-02-11,1,17,29.0,tỷ đồng,75.52,triệu đồng,384.0,m²,7.0,7.0
1160,2025-02-11,1,138,14.5,tỷ đồng,149.49,triệu đồng,97.0,m²,2.0,2.0
1161,2025-02-11,1,142,5.2,tỷ đồng,49.06,triệu đồng,106.0,m²,3.0,2.0
1162,2025-02-11,1,8,,tỷ đồng,,triệu đồng,70.0,m²,2.0,2.0
1163,2025-02-11,1,168,4.5,tỷ đồng,36.58,triệu đồng,123.0,m²,4.0,3.0
1164,2025-02-11,1,124,20.8,tỷ đồng,236.36,triệu đồng,88.0,m²,2.0,2.0
1165,2025-02-11,1,22,7.5,tỷ đồng,92.57,triệu đồng,81.02,m²,2.0,2.0
1166,2025-02-11,1,85,25.0,tỷ đồng,161.29,triệu đồng,155.0,m²,3.0,2.0
1167,2025-02-11,1,178,25.0,tỷ đồng,89.29,triệu đồng,280.0,m²,3.0,3.0
1168,2025-02-11,1,16,11.8,tỷ đồng,118.0,triệu đồng,100.0,m²,2.0,
1169,2025-02-11,1,16,12.5,tỷ đồng,120.19,triệu đồng,104.0,m²,2.0,2.0
1170,2025-02-11,1,16,34.0,tỷ đồng,202.38,triệu đồng,168.0,m²,3.0,3.0
1171,2025-02-11,1,207,2.0,tỷ đồng,30.77,triệu đồng,65.0,m²,2.0,2.0
1172,2025-02-11,1,57,2.33,tỷ đồng,43.96,triệu đồng,53.0,m²,2.0,2.0
1173,2025-02-11,1,10,23.0,tỷ đồng,283.95,triệu đồng,81.0,m²,2.0,2.0
1174,2025-02-11,1,10,17.5,tỷ đồng,246.48,triệu đồng,71.0,m²,2.0,2.0
1175,2025-02-11,1,77,14.5,tỷ đồng,82.39,triệu đồng,176.0,m²,4.0,2.0
1176,2025-02-11,1,54,23.6,tỷ đồng,106.79,triệu đồng,221.0,m²,3.0,
1177,2025-02-11,1,66,7.0,tỷ đồng,69.31,triệu đồng,101.0,m²,2.0,2.0
1178,2025-02-11,1,117,24.0,tỷ đồng,127.72,triệu đồng,187.91,m²,4.0,
1179,2025-02-11,1,82,14.0,tỷ đồng,80.92,triệu đồng,173.0,m²,4.0,3.0
1180,2025-02-11,1,10,90.0,tỷ đồng,251.4,triệu đồng,358.0,m²,6.0,6.0
1181,2025-02-11,1,2,7.4,tỷ đồng,87.06,triệu đồng,85.0,m²,2.0,2.0
1182,2025-02-11,1,202,13.48,tỷ đồng,125.98,triệu đồng,107.0,m²,2.0,2.0
1183,2025-02-11,1,206,12.5,tỷ đồng,135.87,triệu đồng,92.0,m²,2.0,2.0
1184,2025-02-11,1,3,12.8,tỷ đồng,137.34,triệu đồng,93.2,m²,3.0,2.0
1185,2025-02-11,1,176,13.5,tỷ đồng,126.17,triệu đồng,107.0,m²,3.0,2.0
1186,2025-02-11,1,8,,tỷ đồng,,triệu đồng,56.6,m²,1.0,
1187,2025-02-11,1,114,9.5,tỷ đồng,103.26,triệu đồng,92.0,m²,2.0,2.0
1188,2025-02-11,1,146,9.48,tỷ đồng,158.0,triệu đồng,60.0,m²,1.0,1.0
1189,2025-02-11,1,208,5.5,tỷ đồng,69.62,triệu đồng,79.0,m²,3.0,2.0
1190,2025-02-11,1,219,5.4,tỷ đồng,55.1,triệu đồng,98.0,m²,3.0,2.0
1191,2025-02-11,1,10,54.9,tỷ đồng,305.0,triệu đồng,180.0,m²,4.0,3.0
1192,2025-02-11,1,35,15.95,tỷ đồng,164.43,triệu đồng,97.0,m²,2.0,2.0
1193,2025-02-11,1,177,40.26,tỷ đồng,264.87,triệu đồng,152.0,m²,3.0,2.0
1194,2025-02-11,1,2,5.0,tỷ đồng,86.21,triệu đồng,58.0,m²,4.0,
1195,2025-02-11,1,82,13.5,tỷ đồng,79.41,triệu đồng,170.0,m²,3.0,3.0
1196,2025-02-11,1,172,8.5,tỷ đồng,134.92,triệu đồng,63.0,m²,2.0,2.0
1197,2025-02-11,1,250,25.0,tỷ đồng,113.64,triệu đồng,220.0,m²,3.0,
1198,2025-02-11,1,6,5.6,tỷ đồng,77.78,triệu đồng,72.0,m²,2.0,2.0
1199,2025-02-11,1,4,6.3,tỷ đồng,124.31,triệu đồng,50.68,m²,1.0,1.0
1200,2025-02-11,1,2,24.0,tỷ đồng,100.0,triệu đồng,240.0,m²,4.0,5.0
1201,2025-02-11,1,72,5.3,tỷ đồng,55.79,triệu đồng,95.0,m²,2.0,2.0
1202,2025-02-11,1,251,90.0,tỷ đồng,161.87,triệu đồng,556.0,m²,5.0,5.0
1203,2025-02-11,1,72,7.0,tỷ đồng,51.85,triệu đồng,135.0,m²,3.0,2.0
1204,2025-02-11,1,126,,tỷ đồng,,triệu đồng,70.0,m²,2.0,2.0
1205,2025-02-11,1,141,5.5,tỷ đồng,110.0,triệu đồng,50.0,m²,1.0,1.0
1206,2025-02-11,1,141,15.0,tỷ đồng,125.0,triệu đồng,120.0,m²,3.0,
1207,2025-02-11,1,126,,tỷ đồng,,triệu đồng,145.0,m²,4.0,4.0
1208,2025-02-11,1,252,2.15,tỷ đồng,41.35,triệu đồng,52.0,m²,2.0,2.0
1209,2025-02-11,1,152,2.2,tỷ đồng,36.67,triệu đồng,60.0,m²,2.0,2.0
1210,2025-02-11,1,4,64.78,tỷ đồng,169.35,triệu đồng,382.5,m²,2.0,
1211,2025-02-11,1,6,23.0,tỷ đồng,105.5,triệu đồng,218.0,m²,3.0,3.0
1212,2025-02-11,1,46,5.0,tỷ đồng,68.49,triệu đồng,73.0,m²,2.0,2.0
1213,2025-02-11,1,66,8.9,tỷ đồng,64.03,triệu đồng,139.0,m²,3.0,3.0
1214,2025-02-11,1,66,11.5,tỷ đồng,82.14,triệu đồng,140.0,m²,3.0,2.0
1215,2025-02-11,1,66,11.0,tỷ đồng,69.62,triệu đồng,158.0,m²,3.0,2.0
1216,2025-02-11,1,178,7.8,tỷ đồng,69.64,triệu đồng,112.0,m²,3.0,2.0
1217,2025-02-11,1,178,7.5,tỷ đồng,66.96,triệu đồng,112.0,m²,3.0,2.0
1218,2025-02-11,1,43,6.7,tỷ đồng,69.79,triệu đồng,96.0,m²,3.0,2.0
1219,2025-02-11,1,17,17.0,tỷ đồng,83.33,triệu đồng,204.0,m²,4.0,
1220,2025-02-11,1,24,11.3,tỷ đồng,130.41,triệu đồng,86.65,m²,2.0,2.0
1221,2025-02-11,1,66,15.0,tỷ đồng,84.75,triệu đồng,177.0,m²,3.0,2.0
1222,2025-02-11,1,245,3.0,tỷ đồng,54.54,triệu đồng,55.0,m²,1.0,1.0
1223,2025-02-11,1,253,2.65,tỷ đồng,44.17,triệu đồng,60.0,m²,2.0,1.0
1224,2025-02-11,1,63,,tỷ đồng,,triệu đồng,81.0,m²,2.0,2.0
1225,2025-02-11,1,42,3.3,tỷ đồng,37.08,triệu đồng,89.0,m²,3.0,3.0
1226,2025-02-11,1,253,1.95,tỷ đồng,43.33,triệu đồng,45.0,m²,1.0,1.0
1227,2025-02-11,1,253,13.5,tỷ đồng,71.81,triệu đồng,188.0,m²,3.0,2.0
1228,2025-02-11,1,254,3.6,tỷ đồng,48.0,triệu đồng,75.0,m²,2.0,2.0
1229,2025-02-11,1,255,4.6,tỷ đồng,48.42,triệu đồng,95.0,m²,2.0,2.0
1230,2025-02-11,1,154,13.5,tỷ đồng,112.5,triệu đồng,120.0,m²,3.0,2.0
1231,2025-02-11,1,245,5.0,tỷ đồng,47.62,triệu đồng,105.0,m²,3.0,2.0
1232,2025-02-11,1,64,1.8,tỷ đồng,33.33,triệu đồng,54.0,m²,2.0,2.0
1233,2025-02-11,1,58,4.25,tỷ đồng,62.04,triệu đồng,68.5,m²,2.0,2.0
1234,2025-02-11,1,245,3.0,tỷ đồng,58.82,triệu đồng,51.0,m²,1.0,1.0
1235,2025-02-11,1,86,4.1,tỷ đồng,34.17,triệu đồng,120.0,m²,4.0,3.0
1236,2025-02-11,1,256,4.7,tỷ đồng,45.63,triệu đồng,103.0,m²,2.0,2.0
1237,2025-02-11,1,6,18.5,tỷ đồng,102.78,triệu đồng,180.0,m²,3.0,3.0
1238,2025-02-11,1,4,9.8,tỷ đồng,130.67,triệu đồng,75.0,m²,2.0,2.0
1239,2025-02-11,1,4,7.4,tỷ đồng,145.94,triệu đồng,50.7,m²,1.0,1.0
1240,2025-02-11,1,1,9.0,tỷ đồng,91.09,triệu đồng,98.8,m²,3.0,2.0
1241,2025-02-11,1,19,3.78,tỷ đồng,59.06,triệu đồng,64.0,m²,2.0,2.0
1242,2025-02-11,1,35,14.0,tỷ đồng,155.56,triệu đồng,90.0,m²,2.0,2.0
1243,2025-02-11,1,257,15.5,tỷ đồng,100.0,triệu đồng,155.0,m²,3.0,3.0
1244,2025-02-11,1,10,16.0,tỷ đồng,213.33,triệu đồng,75.0,m²,2.0,2.0
1245,2025-02-11,1,32,2.1,tỷ đồng,52.5,triệu đồng,40.0,m²,1.0,1.0
1246,2025-02-11,1,11,47.0,tỷ đồng,232.67,triệu đồng,202.0,m²,4.0,3.0
1247,2025-02-11,1,10,20.0,tỷ đồng,259.74,triệu đồng,77.0,m²,2.0,2.0
1248,2025-02-11,1,114,9.0,tỷ đồng,102.27,triệu đồng,88.0,m²,2.0,2.0
1249,2025-02-11,1,199,10.0,tỷ đồng,73.53,triệu đồng,136.0,m²,3.0,2.0
1250,2025-02-11,1,161,25.0,tỷ đồng,135.14,triệu đồng,185.0,m²,3.0,2.0
1251,2025-02-11,1,11,11.0,tỷ đồng,117.02,triệu đồng,94.0,m²,2.0,2.0
1252,2025-02-11,1,10,15.7,tỷ đồng,193.83,triệu đồng,81.0,m²,2.0,2.0
1253,2025-02-11,1,258,10.9,tỷ đồng,72.67,triệu đồng,150.0,m²,3.0,2.0
1254,2025-02-11,1,259,3.3,tỷ đồng,36.26,triệu đồng,91.0,m²,2.0,2.0
1255,2025-02-11,1,16,10.0,tỷ đồng,156.25,triệu đồng,64.0,m²,1.0,1.0
1256,2025-02-11,1,260,12.5,tỷ đồng,128.87,triệu đồng,97.0,m²,2.0,2.0
1257,2025-02-11,1,114,9.6,tỷ đồng,109.09,triệu đồng,88.0,m²,2.0,2.0
1258,2025-02-11,1,56,10.5,tỷ đồng,128.05,triệu đồng,82.0,m²,2.0,
1259,2025-02-11,1,23,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,,
1260,2025-02-11,1,103,4.3,tỷ đồng,48.86,triệu đồng,88.0,m²,3.0,2.0
1261,2025-02-11,1,55,5.1,tỷ đồng,94.44,triệu đồng,54.0,m²,1.0,1.0
1262,2025-02-11,1,24,,tỷ đồng,,triệu đồng,131.0,m²,3.0,2.0
1263,2025-02-11,1,34,23.8,tỷ đồng,181.68,triệu đồng,131.0,m²,3.0,2.0
1264,2025-02-11,1,72,7.3,tỷ đồng,55.72,triệu đồng,131.0,m²,3.0,2.0
1265,2025-02-11,1,66,8.5,tỷ đồng,60.76,triệu đồng,139.9,m²,3.0,3.0
1266,2025-02-11,1,261,9.5,tỷ đồng,70.37,triệu đồng,135.0,m²,3.0,2.0
1267,2025-02-11,1,160,2.1,tỷ đồng,35.59,triệu đồng,59.0,m²,2.0,2.0
1268,2025-02-11,1,66,10.8,tỷ đồng,76.06,triệu đồng,142.0,m²,3.0,3.0
1269,2025-02-11,1,66,8.9,tỷ đồng,63.62,triệu đồng,139.9,m²,3.0,3.0
1270,2025-02-11,1,162,2.1,tỷ đồng,39.62,triệu đồng,53.0,m²,2.0,2.0
1271,2025-02-11,1,24,11.5,tỷ đồng,136.9,triệu đồng,84.0,m²,2.0,2.0
1272,2025-02-11,1,10,45.0,tỷ đồng,233.16,triệu đồng,193.0,m²,4.0,4.0
1273,2025-02-11,1,8,,tỷ đồng,,triệu đồng,76.0,m²,2.0,2.0
1274,2025-02-11,1,16,25.0,tỷ đồng,164.47,triệu đồng,152.0,m²,4.0,3.0
1275,2025-02-11,1,8,,tỷ đồng,,triệu đồng,113.5,m²,3.0,
1276,2025-02-11,1,8,,tỷ đồng,,triệu đồng,80.3,m²,2.0,2.0
1277,2025-02-11,1,10,21.0,tỷ đồng,272.73,triệu đồng,77.0,m²,2.0,2.0
1278,2025-02-11,1,4,6.5,tỷ đồng,118.18,triệu đồng,55.0,m²,1.0,1.0
1279,2025-02-11,1,17,25.0,tỷ đồng,57.87,triệu đồng,432.0,m²,6.0,6.0
1280,2025-02-11,1,142,5.2,tỷ đồng,49.06,triệu đồng,106.0,m²,3.0,2.0
1281,2025-02-11,1,214,4.8,tỷ đồng,58.54,triệu đồng,82.0,m²,2.0,2.0
1282,2025-02-11,1,262,2.9,tỷ đồng,59.79,triệu đồng,48.5,m²,1.0,1.0
1283,2025-02-11,1,10,17.5,tỷ đồng,250.0,triệu đồng,70.0,m²,2.0,2.0
1284,2025-02-11,1,6,7.5,tỷ đồng,83.33,triệu đồng,90.0,m²,2.0,2.0
1285,2025-02-11,1,263,7.5,tỷ đồng,125.0,triệu đồng,60.0,m²,1.0,1.0
1286,2025-02-11,1,64,2.15,tỷ đồng,33.59,triệu đồng,64.0,m²,2.0,2.0
1287,2025-02-11,1,100,4.5,tỷ đồng,57.69,triệu đồng,78.0,m²,2.0,2.0
1288,2025-02-11,1,64,1.8,tỷ đồng,33.33,triệu đồng,54.0,m²,2.0,2.0
1289,2025-02-11,1,8,,tỷ đồng,,triệu đồng,180.0,m²,4.0,
1290,2025-02-11,1,64,2.2,tỷ đồng,36.67,triệu đồng,60.0,m²,2.0,2.0
1291,2025-02-11,1,1,,tỷ đồng,,triệu đồng,75.7,m²,2.0,2.0
1292,2025-02-11,1,95,2.8,tỷ đồng,50.0,triệu đồng,56.0,m²,2.0,
1293,2025-02-11,1,95,2.8,tỷ đồng,49.73,triệu đồng,56.3,m²,2.0,2.0
1294,2025-02-11,1,31,9.2,tỷ đồng,69.17,triệu đồng,133.0,m²,,
1295,2025-02-11,1,31,8.5,tỷ đồng,72.65,triệu đồng,117.0,m²,,
1296,2025-02-11,1,31,7.2,tỷ đồng,61.54,triệu đồng,117.0,m²,,
1297,2025-02-11,1,39,10.49,tỷ đồng,125.45,triệu đồng,83.59,m²,2.0,2.0
1298,2025-02-11,1,1,,tỷ đồng,,triệu đồng,70.0,m²,2.0,
1299,2025-02-11,1,112,3.8,tỷ đồng,59.38,triệu đồng,64.0,m²,2.0,2.0
1300,2025-02-11,1,3,7.6,tỷ đồng,105.56,triệu đồng,72.0,m²,2.0,2.0
1301,2025-02-11,1,10,9.3,tỷ đồng,186.0,triệu đồng,50.0,m²,1.0,1.0
1302,2025-02-11,1,10,16.0,tỷ đồng,213.33,triệu đồng,75.0,m²,2.0,2.0
1303,2025-02-11,1,161,22.0,tỷ đồng,102.8,triệu đồng,214.0,m²,4.0,4.0
1304,2025-02-11,1,16,145.0,tỷ đồng,382.59,triệu đồng,379.0,m²,3.0,4.0
1305,2025-02-11,1,102,3.1,tỷ đồng,57.41,triệu đồng,54.0,m²,2.0,2.0
1306,2025-02-11,1,67,5.5,tỷ đồng,63.95,triệu đồng,86.0,m²,3.0,2.0
1307,2025-02-11,1,42,2.2,tỷ đồng,44.0,triệu đồng,50.0,m²,1.0,1.0
1308,2025-02-11,1,6,10.5,tỷ đồng,77.21,triệu đồng,136.0,m²,3.0,2.0
1309,2025-02-11,1,6,5.6,tỷ đồng,77.78,triệu đồng,72.0,m²,2.0,2.0
1310,2025-02-11,1,23,65.0,tỷ đồng,363.13,triệu đồng,179.0,m²,4.0,4.0
1311,2025-02-11,1,152,2.35,tỷ đồng,43.52,triệu đồng,54.0,m²,2.0,2.0
1312,2025-02-11,1,162,2.07,tỷ đồng,39.06,triệu đồng,53.0,m²,2.0,2.0
1313,2025-02-11,1,8,,tỷ đồng,,triệu đồng,57.0,m²,1.0,1.0
1314,2025-02-11,1,264,33.0,tỷ đồng,140.15,triệu đồng,235.46,m²,3.0,3.0
1315,2025-02-11,1,22,6.65,tỷ đồng,84.18,triệu đồng,79.0,m²,2.0,2.0
1316,2025-02-11,1,6,7.0,tỷ đồng,85.37,triệu đồng,82.0,m²,2.0,2.0
1317,2025-02-11,1,45,1.68,tỷ đồng,27.06,triệu đồng,62.0,m²,2.0,1.0
1318,2025-02-11,1,265,7.3,tỷ đồng,87.95,triệu đồng,83.0,m²,2.0,2.0
1319,2025-02-11,1,17,9.8,tỷ đồng,79.68,triệu đồng,123.0,m²,3.0,2.0
1320,2025-02-11,1,266,4.3,tỷ đồng,63.24,triệu đồng,68.0,m²,2.0,2.0
1321,2025-02-11,1,267,10.5,tỷ đồng,128.05,triệu đồng,82.0,m²,2.0,2.0
1322,2025-02-11,1,56,15.4,tỷ đồng,136.28,triệu đồng,113.0,m²,3.0,2.0
1323,2025-02-11,1,2,5.2,tỷ đồng,91.23,triệu đồng,57.0,m²,1.0,1.0
1324,2025-02-11,1,17,14.0,tỷ đồng,90.91,triệu đồng,154.0,m²,3.0,3.0
1325,2025-02-11,1,17,6.0,tỷ đồng,67.42,triệu đồng,89.0,m²,2.0,2.0
1326,2025-02-11,1,2,7.2,tỷ đồng,86.75,triệu đồng,83.0,m²,2.0,2.0
1327,2025-02-11,1,17,6.0,tỷ đồng,72.29,triệu đồng,83.0,m²,2.0,2.0
1328,2025-02-11,1,47,9.5,tỷ đồng,190.0,triệu đồng,50.0,m²,1.0,1.0
1329,2025-02-11,1,17,7.25,tỷ đồng,73.98,triệu đồng,98.0,m²,2.0,2.0
1330,2025-02-11,1,17,15.5,tỷ đồng,76.08,triệu đồng,203.72,m²,4.0,3.0
1331,2025-02-11,1,82,6.5,tỷ đồng,71.43,triệu đồng,91.0,m²,2.0,2.0
1332,2025-02-11,1,64,,tỷ đồng,,triệu đồng,68.0,m²,2.0,2.0
1333,2025-02-11,1,64,1.85,tỷ đồng,32.46,triệu đồng,57.0,m²,2.0,2.0
1334,2025-02-11,1,73,4.1,tỷ đồng,34.17,triệu đồng,120.0,m²,4.0,3.0
1335,2025-02-11,1,29,6.95,tỷ đồng,75.54,triệu đồng,92.0,m²,2.0,2.0
1336,2025-02-11,1,102,2.35,tỷ đồng,42.73,triệu đồng,55.0,m²,2.0,2.0
1337,2025-02-11,1,8,,tỷ đồng,110.0,triệu đồng,100.0,m²,3.0,
1338,2025-02-11,1,63,4.5,tỷ đồng,47.37,triệu đồng,95.0,m²,3.0,2.0
1339,2025-02-11,1,14,4.7,tỷ đồng,66.2,triệu đồng,71.0,m²,2.0,2.0
1340,2025-02-11,1,36,26.3,tỷ đồng,207.09,triệu đồng,127.0,m²,3.0,2.0
1341,2025-02-11,1,180,11.5,tỷ đồng,98.29,triệu đồng,117.0,m²,3.0,2.0
1342,2025-02-11,1,3,6.3,tỷ đồng,131.25,triệu đồng,48.0,m²,1.0,1.0
1343,2025-02-11,1,35,14.84,tỷ đồng,152.95,triệu đồng,97.0,m²,2.0,
1344,2025-02-11,1,268,2.5,tỷ đồng,40.32,triệu đồng,62.0,m²,2.0,1.0
1345,2025-02-11,1,35,14.5,tỷ đồng,161.11,triệu đồng,90.0,m²,2.0,
1346,2025-02-11,1,10,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,4.0,
1347,2025-02-11,1,35,52.0,tỷ đồng,281.08,triệu đồng,185.0,m²,4.0,4.0
1348,2025-02-11,1,88,3.4,tỷ đồng,70.83,triệu đồng,48.0,m²,1.0,1.0
1349,2025-02-11,1,177,11.5,tỷ đồng,145.57,triệu đồng,79.0,m²,2.0,1.0
1350,2025-02-11,1,66,36.0,tỷ đồng,76.11,triệu đồng,473.0,m²,5.0,4.0
1351,2025-02-11,1,88,6.0,tỷ đồng,73.17,triệu đồng,82.0,m²,3.0,2.0
1352,2025-02-11,1,114,12.0,tỷ đồng,100.0,triệu đồng,120.0,m²,2.0,2.0
1353,2025-02-11,1,22,6.5,tỷ đồng,81.25,triệu đồng,80.0,m²,2.0,2.0
1354,2025-02-11,1,10,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,4.0,4.0
1355,2025-02-11,1,10,,tỷ đồng,,triệu đồng,85.0,m²,1.0,
1356,2025-02-11,1,59,13.5,tỷ đồng,158.82,triệu đồng,85.0,m²,1.0,
1357,2025-02-11,1,59,13.5,tỷ đồng,158.82,triệu đồng,85.0,m²,1.0,1.0
1358,2025-02-11,1,10,54.0,tỷ đồng,300.0,triệu đồng,180.0,m²,1.0,1.0
1359,2025-02-11,1,1,,tỷ đồng,,triệu đồng,75.0,m²,2.0,2.0
1360,2025-02-11,1,269,4.95,tỷ đồng,95.19,triệu đồng,52.0,m²,1.0,1.0
1361,2025-02-11,1,55,5.9,tỷ đồng,80.82,triệu đồng,73.0,m²,2.0,2.0
1362,2025-02-11,1,270,6.2,tỷ đồng,80.52,triệu đồng,77.0,m²,2.0,2.0
1363,2025-02-11,1,271,6.2,tỷ đồng,82.67,triệu đồng,75.0,m²,2.0,2.0
1364,2025-02-11,1,272,5.2,tỷ đồng,67.53,triệu đồng,77.0,m²,2.0,2.0
1365,2025-02-11,1,1,6.05,tỷ đồng,82.88,triệu đồng,73.0,m²,2.0,2.0
1366,2025-02-11,1,10,22.5,tỷ đồng,300.0,triệu đồng,75.0,m²,2.0,2.0
1367,2025-02-11,1,105,21.0,tỷ đồng,146.85,triệu đồng,143.0,m²,4.0,3.0
1368,2025-02-11,1,273,4.5,tỷ đồng,36.88,triệu đồng,122.0,m²,3.0,3.0
1369,2025-02-11,1,17,11.0,tỷ đồng,70.97,triệu đồng,155.0,m²,4.0,3.0
1370,2025-02-11,1,184,5.0,tỷ đồng,48.54,triệu đồng,103.0,m²,2.0,2.0
1371,2025-02-11,1,47,26.5,tỷ đồng,240.91,triệu đồng,110.0,m²,3.0,2.0
1372,2025-02-11,1,196,2.5,tỷ đồng,39.68,triệu đồng,63.0,m²,2.0,2.0
1373,2025-02-11,1,6,18.0,tỷ đồng,90.0,triệu đồng,200.0,m²,4.0,3.0
1374,2025-02-11,1,6,9.5,tỷ đồng,76.61,triệu đồng,124.0,m²,3.0,2.0
1375,2025-02-11,1,54,27.0,tỷ đồng,122.73,triệu đồng,220.0,m²,3.0,4.0
1376,2025-02-11,1,100,4.9,tỷ đồng,48.04,triệu đồng,102.0,m²,3.0,2.0
1377,2025-02-11,1,2,8.45,tỷ đồng,82.04,triệu đồng,103.0,m²,2.0,2.0
